PARENT_ID,SEGMENT_ID,SEGMENT_NO,SEGMENT_LENGTH_M,PARENT_LENGTH_M,PARENT_PROPORTION,DIST_TO_SENSOR_203,DIST_TO_SENSOR_215,DIST_TO_SENSOR_270,DIST_TO_SENSOR_452,DIST_TO_SENSOR_463,DIST_TO_SENSOR_500,DIST_TO_SENSOR_501,DIST_TO_SENSOR_672
79,79_7,7,34.81794022468083,1937.330120556728,0.017972125584190705,2578.5698936465838,3432.6726835822883,3823.5813114591538,304.4683648962743,3831.787029190664,271.2187400183433,1106.661200387948,880.1745648814086
79,79_8,8,15.206204673699448,1937.330120556728,0.007849051905170226,2574.343592759649,3423.7819103170204,3815.163207301713,327.37422105837436,3831.787029190664,258.36126280940084,1116.8741052582561,901.366945749331
79,79_9,9,65.44894988848394,1937.330120556728,0.03378306525770423,2574.343592759649,3366.592432766701,3799.7895772385805,334.5046246368816,3845.8551112289906,206.64789064896985,1051.735490676167,843.7896389844783
79,79_10,10,23.121222403277557,1937.330120556728,0.011934580564221673,2579.145074497588,3348.358763778187,3797.9852974933438,351.465416264762,3911.226685835105,193.1099275946805,1028.6405942949752,822.2418251989805
79,79_11,11,29.455533050434877,1937.330120556728,0.015204188866877412,2569.470815379023,3319.124860662832,3775.679517841856,356.9065317077697,3934.2345005463126,164.39061351541443,1007.050426068316,811.0024254547208
79,79_12,12,77.53879619191044,1937.330120556728,0.04002353309286712,2503.9471921962904,3255.5883332721905,3700.2945050972266,382.81575861647644,3957.037643825866,90.86938052722273,984.4804801255799,811.0024254547208
79,79_13,13,28.834577755226146,1937.330120556728,0.014883667708082705,2488.109240592139,3227.363374270031,3677.395198870652,460.3542157020719,3988.392399906346,62.050223582232704,966.838913005404,817.1985357970834
79,79_14,14,13.436907774337726,1937.330120556728,0.006935786333862594,2482.679569875263,3213.9424652980897,3668.180065561827,486.94103842335676,4009.8585774747717,48.73369284931749,957.200167989577,812.8627426367892
79,79_15,15,12.758552571855633,1937.330120556728,0.006585636818669409,2478.6016968553154,3201.192602840427,3660.284504351276,498.48647949748585,4021.174309663777,36.45507004698268,947.39469752942,807.9031940854246
79,79_16,16,35.000329039830035,1937.330120556728,0.018066270001403806,2466.4576994742224,3166.1922949017985,3637.7281538987727,508.9545430858161,4032.478205770707,10.11620755504777,921.7681962150581,796.4503462567322
79,79_17,17,77.75907522920014,1937.330120556728,0.04013723546860182,2427.949035257107,3089.7970600359185,3578.098734278288,538.8718506246207,4062.897600027541,9.940907502613564,878.5698336911961,790.2566612902006
79,79_18,18,5.560671564782284,1937.330120556728,0.002870275698384497,2423.985706007252,3084.8654855105883,3573.0082280803817,612.6269083203564,4122.704695918136,76.53233832786763,877.1422843397849,790.2566612902006
79,79_19,19,26.772729937479145,1937.330120556728,0.013819394874109273,2403.575125199283,3062.195678926259,3547.748436835185,618.1872093915468,4125.817492505067,81.6407476772023,872.7831943144562,791.700101069216
79,79_20,20,74.3966836248783,1937.330120556728,0.038401655368626095,2336.560422920809,3012.3887221890436,3473.5601619631802,644.9032989622132,4139.110074549636,106.20137255953759,872.7831943144562,801.1240343472136
79,79_21,21,58.09949853082846,1937.330120556728,0.029989467419281383,2283.0055842008874,2977.048012602227,3415.465550629848,715.7210545475556,4158.672150352054,172.24094653319804,884.5245770563595,847.6761269802028
79,79_22,22,32.624255569097265,1937.330120556728,0.01683980196401534,2254.524514896935,2954.928527547466,3383.0626357697215,770.4079481480534,4171.278708126319,226.35737117451765,901.3748886417201,889.2425956322592
79,79_23,23,29.739008162949485,1937.330120556728,0.015350511431889279,2229.7074168190356,2933.5031293414563,3353.8303593447154,802.2177998029038,4181.916244709679,258.2958523685179,909.1257524112485,911.023195343984
79,79_24,24,95.68434224714838,1937.330120556728,0.04938979744951867,2167.906248979033,2850.1378253004946,3267.960399072458,831.6243615016032,4193.662249659679,287.82621618847804,914.3907078609284,929.9531090817127
80,80_1,1,60.54435845471834,2811.3799207730262,0.021535459511310327,2649.501007617178,3234.0392216239334,3815.3004785604558,402.33813267517655,4082.233097477872,192.89528872504908,835.4014602869793,614.1028094566265
80,80_2,2,57.05159494281125,2811.3799207730262,0.020293093267566682,2624.3228265885414,3247.227589916547,3807.9716015601134,379.0359793924162,4027.1287495002775,178.02047774052915,879.6045170449213,673.0498084062256
80,80_3,3,71.92252942240414,2811.3799207730262,0.025582643203423065,2615.730066326567,3284.279631028033,3807.9716015601134,339.2819499816393,3955.298169890611,178.02047774052915,934.8946270645952,728.4412738308594
80,80_4,4,25.375605263710376,2811.3799207730262,0.009026032047896614,2610.9708957839307,3346.0506749701954,3822.3886033073445,329.9326274388734,3929.9393748939856,204.9649826231417,1006.641872235012,790.7812576884647
80,80_5,5,37.80448736788247,2811.3799207730262,0.013446950761990087,2609.055970717379,3366.7422343484436,3825.60324274149,314.6996245756047,3892.2875619763827,217.5497730489247,1032.01251646281,814.1002927646294
80,80_6,6,37.161304586972385,2811.3799207730262,0.01321817243994344,2606.808117293934,3400.159303553508,3835.3612444488263,304.4683648962743,3855.208296741263,243.5310289228365,1069.6105208258741,847.0222494363197
80,80_7,7,34.81794022468083,2811.3799207730262,0.012384644269319237,2578.5698936465838,3432.6726835822883,3823.5813114591538,304.4683648962743,3831.787029190664,271.2187400183433,1106.661200387948,880.1745648814086
80,80_8,8,15.206204673699448,2811.3799207730262,0.0054088046092035475,2574.343592759649,3423.7819103170204,3815.163207301713,327.37422105837436,3831.787029190664,258.36126280940084,1116.8741052582561,901.366945749331
80,80_9,9,65.44894988848394,2811.3799207730262,0.023280009010837596,2574.343592759649,3366.592432766701,3799.7895772385805,334.5046246368816,3845.8551112289906,206.64789064896985,1051.735490676167,843.7896389844783
80,80_10,10,23.121222403277557,2811.3799207730262,0.008224154349412892,2579.145074497588,3348.358763778187,3797.9852974933438,351.465416264762,3911.226685835105,193.1099275946805,1028.6405942949752,822.2418251989805
80,80_11,11,29.455533050434877,2811.3799207730262,0.010477250987243192,2569.470815379023,3319.124860662832,3775.679517841856,356.9065317077697,3934.2345005463126,164.39061351541443,1007.050426068316,811.0024254547208
80,80_12,12,77.53879619191044,2811.3799207730262,0.027580333635800498,2503.9471921962904,3255.5883332721905,3700.2945050972266,382.81575861647644,3957.037643825866,90.86938052722273,984.4804801255799,811.0024254547208
80,80_13,13,28.834577755226146,2811.3799207730262,0.010256378919892725,2488.109240592139,3227.363374270031,3677.395198870652,460.3542157020719,3988.392399906346,62.050223582232704,966.838913005404,817.1985357970834
80,80_14,14,13.436907774337726,2811.3799207730262,0.004779470634706344,2482.679569875263,3213.9424652980897,3668.180065561827,486.94103842335676,4009.8585774747717,48.73369284931749,957.200167989577,812.8627426367892
80,80_15,15,12.758552571855633,2811.3799207730262,0.00453818158036339,2478.6016968553154,3201.192602840427,3660.284504351276,498.48647949748585,4021.174309663777,36.45507004698268,947.39469752942,807.9031940854246
80,80_16,16,35.000329039830035,2811.3799207730262,0.01244951946238779,2466.4576994742224,3166.1922949017985,3637.7281538987727,508.9545430858161,4032.478205770707,10.11620755504777,921.7681962150581,796.4503462567322
80,80_17,17,77.75907522920014,2811.3799207730262,0.02765868627525064,2427.949035257107,3089.7970600359185,3578.098734278288,538.8718506246207,4062.897600027541,9.940907502613564,878.5698336911961,790.2566612902006
80,80_18,18,5.560671564782284,2811.3799207730262,0.0019779153730504354,2423.985706007252,3084.8654855105883,3573.0082280803817,612.6269083203564,4122.704695918136,76.53233832786763,877.1422843397849,790.2566612902006
80,80_19,19,26.772729937479145,2811.3799207730262,0.009522985399325761,2403.575125199283,3062.195678926259,3547.748436835185,618.1872093915468,4125.817492505067,81.6407476772023,872.7831943144562,791.700101069216
80,80_20,20,74.3966836248783,2811.3799207730262,0.02646269295557249,2336.560422920809,3012.3887221890436,3473.5601619631802,644.9032989622132,4139.110074549636,106.20137255953759,872.7831943144562,801.1240343472136
80,80_21,21,58.09949853082846,2811.3799207730262,0.0206658296523841,2283.0055842008874,2977.048012602227,3415.465550629848,715.7210545475556,4158.672150352054,172.24094653319804,884.5245770563595,847.6761269802028
80,80_22,22,32.624255569097265,2811.3799207730262,0.011604356753080457,2254.524514896935,2954.928527547466,3383.0626357697215,770.4079481480534,4171.278708126319,226.35737117451765,901.3748886417201,889.2425956322592
80,80_23,23,29.739008162949485,2811.3799207730262,0.010578082294467106,2229.7074168190356,2933.5031293414563,3353.8303593447154,802.2177998029038,4181.916244709679,258.2958523685179,909.1257524112485,911.023195343984
80,80_24,24,95.68434224714838,2811.3799207730262,0.0340346537798558,2167.906248979033,2850.1378253004946,3267.960399072458,831.6243615016032,4193.662249659679,287.82621618847804,914.3907078609284,929.9531090817127
81,81_1,1,67.79384881987853,2928.351849835471,0.023150854916456683,2649.501007617178,3221.699966122423,3815.3004785604558,402.33813267517655,4082.233097477872,192.89528872504908,823.0101979020741,605.3604570733426
81,81_2,2,57.05159494281125,2928.351849835471,0.019482493179915072,2624.3228265885414,3247.227589916547,3807.9716015601134,379.0359793924162,4027.1287495002775,178.02047774052915,879.6045170449213,673.0498084062256
81,81_3,3,71.92252942240414,2928.351849835471,0.024560754004490648,2615.730066326567,3284.279631028033,3807.9716015601134,339.2819499816393,3955.298169890611,178.02047774052915,934.8946270645952,728.4412738308594
81,81_4,4,25.375605263710376,2928.351849835471,0.008665490543814297,2610.9708957839307,3346.0506749701954,3822.3886033073445,329.9326274388734,3929.9393748939856,204.9649826231417,1006.641872235012,790.7812576884647
81,81_5,5,37.80448736788247,2928.351849835471,0.012909817298767057,2609.055970717379,3366.7422343484436,3825.60324274149,314.6996245756047,3892.2875619763827,217.5497730489247,1032.01251646281,814.1002927646294
81,81_6,6,37.161304586972385,2928.351849835471,0.012690177441983376,2606.808117293934,3400.159303553508,3835.3612444488263,304.4683648962743,3855.208296741263,243.5310289228365,1069.6105208258741,847.0222494363197
81,81_7,7,34.81794022468083,2928.351849835471,0.011889944245134707,2578.5698936465838,3432.6726835822883,3823.5813114591538,304.4683648962743,3831.787029190664,271.2187400183433,1106.661200387948,880.1745648814086
81,81_8,8,15.206204673699448,2928.351849835471,0.005192751914205189,2574.343592759649,3423.7819103170204,3815.163207301713,327.37422105837436,3831.787029190664,258.36126280940084,1116.8741052582561,901.366945749331
81,81_9,9,65.44894988848394,2928.351849835471,0.02235009768111068,2574.343592759649,3366.592432766701,3799.7895772385805,334.5046246368816,3845.8551112289906,206.64789064896985,1051.735490676167,843.7896389844783
81,81_10,10,23.121222403277557,2928.351849835471,0.00789564355272971,2579.145074497588,3348.358763778187,3797.9852974933438,351.465416264762,3911.226685835105,193.1099275946805,1028.6405942949752,822.2418251989805
81,81_11,11,29.455533050434877,2928.351849835471,0.010058741080614964,2569.470815379023,3319.124860662832,3775.679517841856,356.9065317077697,3934.2345005463126,164.39061351541443,1007.050426068316,811.0024254547208
81,81_12,12,77.53879619191044,2928.351849835471,0.02647864743311735,2503.9471921962904,3255.5883332721905,3700.2945050972266,382.81575861647644,3957.037643825866,90.86938052722273,984.4804801255799,811.0024254547208
81,81_13,13,28.834577755226146,2928.351849835471,0.00984669166611458,2488.109240592139,3227.363374270031,3677.395198870652,460.3542157020719,3988.392399906346,62.050223582232704,966.838913005404,817.1985357970834
81,81_14,14,13.436907774337726,2928.351849835471,0.004588556452016747,2482.679569875263,3213.9424652980897,3668.180065561827,486.94103842335676,4009.8585774747717,48.73369284931749,957.200167989577,812.8627426367892
81,81_15,15,12.758552571855633,2928.351849835471,0.004356905599500439,2478.6016968553154,3201.192602840427,3660.284504351276,498.48647949748585,4021.174309663777,36.45507004698268,947.39469752942,807.9031940854246
81,81_16,16,35.000329039830035,2928.351849835471,0.01195222802266624,2466.4576994742224,3166.1922949017985,3637.7281538987727,508.9545430858161,4032.478205770707,10.11620755504777,921.7681962150581,796.4503462567322
81,81_17,17,77.75907522920014,2928.351849835471,0.026553870305431028,2427.949035257107,3089.7970600359185,3578.098734278288,538.8718506246207,4062.897600027541,9.940907502613564,878.5698336911961,790.2566612902006
81,81_18,18,5.560671564782284,2928.351849835471,0.0018989082767136435,2423.985706007252,3084.8654855105883,3573.0082280803817,612.6269083203564,4122.704695918136,76.53233832786763,877.1422843397849,790.2566612902006
81,81_19,19,26.772729937479145,2928.351849835471,0.009142593277847867,2403.575125199283,3062.195678926259,3547.748436835185,618.1872093915468,4125.817492505067,81.6407476772023,872.7831943144562,791.700101069216
81,81_20,20,74.3966836248783,2928.351849835471,0.025405650495536686,2336.560422920809,3012.3887221890436,3473.5601619631802,644.9032989622132,4139.110074549636,106.20137255953759,872.7831943144562,801.1240343472136
81,81_21,21,58.09949853082846,2928.351849835471,0.019840340748019325,2283.0055842008874,2977.048012602227,3415.465550629848,715.7210545475556,4158.672150352054,172.24094653319804,884.5245770563595,847.6761269802028
81,81_22,22,32.624255569097265,2928.351849835471,0.011140825024469055,2254.524514896935,2954.928527547466,3383.0626357697215,770.4079481480534,4171.278708126319,226.35737117451765,901.3748886417201,889.2425956322592
81,81_23,23,29.739008162949485,2928.351849835471,0.010155544718651335,2229.7074168190356,2933.5031293414563,3353.8303593447154,802.2177998029038,4181.916244709679,258.2958523685179,909.1257524112485,911.023195343984
81,81_24,24,95.68434224714838,2928.351849835471,0.032675152151721246,2167.906248979033,2850.1378253004946,3267.960399072458,831.6243615016032,4193.662249659679,287.82621618847804,914.3907078609284,929.9531090817127
82,82_1,1,64.33326985432393,2345.2762261386933,0.027430999017221708,2649.501007617178,3236.044934190374,3815.3004785604558,402.1660582727717,4082.233097477872,192.89528872504908,834.7507556975366,611.1749667491075
82,82_2,2,57.05159494281125,2345.2762261386933,0.024326172886143166,2624.3228265885414,3247.227589916547,3807.9716015601134,379.0359793924162,4027.1287495002775,178.02047774052915,879.6045170449213,673.0498084062256
82,82_3,3,71.92252942240414,2345.2762261386933,0.030666975864424607,2615.730066326567,3284.279631028033,3807.9716015601134,339.2819499816393,3955.298169890611,178.02047774052915,934.8946270645952,728.4412738308594
82,82_4,4,25.375605263710376,2345.2762261386933,0.01081987911739047,2610.9708957839307,3346.0506749701954,3822.3886033073445,329.9326274388734,3929.9393748939856,204.9649826231417,1006.641872235012,790.7812576884647
