count_point_id,direction_of_travel,year,count_date,hour,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
92040,S,2024,03/05/2024,16,A4044,Major,lat: 51.4488 long: -2.5842,lat: 51.4558 long: -2.5835,359505,172839,51.45307373,-2.58417324,1.1,0.68,28,35,1260,15,166,13,0,4,0,2,5,24,1500
92040,N,2024,03/05/2024,11,A4044,Major,lat: 51.4488 long: -2.5842,lat: 51.4558 long: -2.5835,359505,172839,51.45307373,-2.58417324,1.1,0.68,12,24,932,12,254,22,5,8,0,1,10,46,1268
92040,N,2024,03/05/2024,12,A4044,Major,lat: 51.4488 long: -2.5842,lat: 51.4558 long: -2.5835,359505,172839,51.45307373,-2.58417324,1.1,0.68,14,28,1011,13,267,16,0,13,0,0,12,41,1360
92040,N,2024,03/05/2024,16,A4044,Major,lat: 51.4488 long: -2.5842,lat: 51.4558 long: -2.5835,359505,172839,51.45307373,-2.58417324,1.1,0.68,16,25,958,15,140,6,1,4,4,1,2,18,1156
92040,N,2024,03/05/2024,7,A4044,Major,lat: 51.4488 long: -2.5842,lat: 51.4558 long: -2.5835,359505,172839,51.45307373,-2.58417324,1.1,0.68,15,12,986,18,273,16,4,6,0,3,9,38,1327
92040,N,2024,03/05/2024,13,A4044,Major,lat: 51.4488 long: -2.5842,lat: 51.4558 long: -2.5835,359505,172839,51.45307373,-2.58417324,1.1,0.68,8,27,971,16,207,15,1,9,0,0,11,36,1257
92040,S,2024,03/05/2024,12,A4044,Major,lat: 51.4488 long: -2.5842,lat: 51.4558 long: -2.5835,359505,172839,51.45307373,-2.58417324,1.1,0.68,14,30,954,13,221,23,4,3,0,4,10,44,1262
92040,N,2024,03/05/2024,9,A4044,Major,lat: 51.4488 long: -2.5842,lat: 51.4558 long: -2.5835,359505,172839,51.45307373,-2.58417324,1.1,0.68,25,22,936,13,243,20,3,9,0,3,13,48,1262
93063,E,2022,15/05/2024,15,A432,Major,Junction A4320/A432 (South of M32 J3),LA Boundary,364000,176170,51.48332784,-2.51982623,4.8,2.98,18,9,272,1,47,3,0,0,0,0,0,3,332
93063,W,2022,15/05/2024,8,A432,Major,Junction A4320/A432 (South of M32 J3),LA Boundary,364000,176170,51.48332784,-2.51982623,4.8,2.98,52,5,332,5,49,3,0,0,0,2,1,6,397
93063,E,2022,15/05/2024,9,A432,Major,Junction A4320/A432 (South of M32 J3),LA Boundary,364000,176170,51.48332784,-2.51982623,4.8,2.98,8,4,235,3,62,4,0,0,0,0,1,5,309
96228,S,2024,15/05/2024,14,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,1,50,1715,29,428,33,5,24,7,15,9,93,2315
96228,S,2024,15/05/2024,18,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,20,65,1759,22,150,6,2,1,0,0,1,10,2006
96228,N,2024,15/05/2024,13,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,6,17,1377,22,285,51,10,15,8,12,14,110,1811
96228,N,2024,15/05/2024,14,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,9,25,1386,24,287,41,11,17,5,9,21,104,1826
96228,N,2024,15/05/2024,15,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,3,32,1579,27,293,22,2,11,2,7,18,62,1993
96228,S,2024,15/05/2024,8,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,4,20,1698,16,292,42,11,24,3,8,23,111,2137
96228,S,2024,15/05/2024,15,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,8,41,1939,21,491,27,8,21,9,11,10,86,2578
96228,N,2024,15/05/2024,17,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,14,29,1359,20,154,5,2,0,1,2,9,19,1581
96228,N,2024,15/05/2024,7,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,16,43,1994,23,533,31,5,38,3,3,27,107,2700
96228,N,2024,15/05/2024,9,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,5,33,1549,24,347,37,10,30,1,9,28,115,2068
96228,S,2024,15/05/2024,9,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,1,18,1352,28,306,40,9,8,1,11,22,91,1795
96228,S,2024,15/05/2024,11,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,0,28,1401,21,351,53,8,23,1,8,22,115,1916
96228,N,2024,15/05/2024,8,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,7,38,1672,28,342,43,14,27,1,6,13,104,2184
96228,N,2024,15/05/2024,12,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,6,29,1328,21,335,41,15,17,0,4,16,93,1806
96228,S,2024,15/05/2024,16,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,12,59,2242,26,457,20,4,23,1,7,11,66,2850
96228,N,2024,15/05/2024,11,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,2,21,1239,22,322,51,8,26,4,12,14,115,1719
96228,S,2024,15/05/2024,10,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,1,16,1251,23,322,40,19,24,6,6,13,108,1720
96228,S,2024,15/05/2024,7,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,7,14,1498,12,312,27,7,14,2,4,16,70,1906
96228,N,2024,15/05/2024,10,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,2,18,1309,16,309,43,13,8,4,9,16,93,1745
96228,S,2024,15/05/2024,17,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,16,65,2276,21,266,5,0,4,1,3,3,16,2644
96228,N,2024,15/05/2024,16,A3029,Major,A370,A369,356800,171740,51.44299156,-2.62296591,0.2,0.12,5,21,1713,19,321,20,2,2,0,6,7,37,2111
99620,W,2022,15/05/2023,14,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,7,3293,7,576,46,6,8,8,14,61,143,4026
99620,E,2022,15/05/2023,13,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,8,2670,7,529,54,12,5,8,35,102,216,3430
99620,W,2022,15/05/2023,13,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,9,3623,8,539,69,7,9,8,25,115,233,4412
99620,E,2023,15/05/2023,11,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,15,2652,17,556,34,13,5,15,42,136,245,3485
99620,W,2023,15/05/2023,13,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,10,2549,8,532,42,12,10,7,44,94,209,3308
99620,W,2023,15/05/2023,14,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,8,2485,26,605,60,13,4,6,58,97,238,3362
99620,E,2023,15/05/2023,12,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,6,2682,5,607,51,17,12,10,53,119,262,3562
99620,W,2023,15/05/2023,17,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,14,2670,9,514,19,7,4,3,42,66,141,3348
99620,W,2023,15/05/2023,10,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,3,2072,14,581,55,15,7,11,57,114,259,2929
99620,W,2023,15/05/2023,12,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,6,2715,9,570,50,13,13,8,58,102,244,3544
99620,E,2023,15/05/2023,7,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,21,2540,5,870,33,15,10,6,37,99,200,3636
99620,E,2023,15/05/2023,15,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,4,2062,8,597,43,14,8,10,47,129,251,2922
99620,W,2023,15/05/2023,7,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,4,1870,7,925,71,16,13,8,63,97,268,3074
99620,E,2023,15/05/2023,14,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,14,2281,9,571,47,13,4,8,62,118,252,3127
99620,E,2023,15/05/2023,13,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,6,2337,4,610,41,16,13,12,81,108,271,3228
99620,E,2023,15/05/2023,16,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,7,2217,10,695,34,5,3,9,49,123,223,3152
99620,E,2023,15/05/2023,10,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,13,2324,23,475,38,13,10,5,49,121,236,3071
99620,E,2023,15/05/2023,18,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,5,1585,4,317,25,9,4,6,38,92,174,2085
99620,E,2023,15/05/2023,9,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,7,2035,7,529,43,7,16,11,39,123,239,2817
99620,W,2023,15/05/2023,18,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,8,1841,2,298,14,5,4,6,27,49,105,2254
99620,W,2023,15/05/2023,9,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,4,1585,8,623,56,11,7,4,49,104,231,2451
99620,W,2023,15/05/2023,16,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,16,2689,2,717,26,6,14,6,50,74,176,3600
99620,E,2023,15/05/2023,17,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,7,2143,8,473,27,7,6,11,45,108,204,2835
99620,W,2023,15/05/2023,15,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,17,2314,18,661,37,14,16,6,52,79,204,3214
99620,W,2023,11/07/2024,8,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,8,1811,5,776,55,12,13,8,57,103,248,2848
99620,W,2023,11/07/2024,11,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,6,2645,11,566,41,15,11,4,53,123,247,3475
99620,E,2023,11/07/2024,8,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,7,2413,4,669,39,12,14,11,36,120,232,3325
99620,W,2024,11/07/2024,7,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,5,1708,1,826,97,23,12,10,28,186,356,2896
99620,E,2024,11/07/2024,18,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,10,2142,3,353,32,2,5,5,14,95,153,2661
99620,W,2024,11/07/2024,11,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,7,2227,13,488,43,13,9,8,21,115,209,2944
99620,E,2024,11/07/2024,12,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,16,2554,2,557,49,18,9,11,30,129,246,3375
99620,E,2024,11/07/2024,10,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,22,2220,9,504,63,20,9,6,35,161,294,3049
99620,W,2024,11/07/2024,13,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,12,2422,3,527,57,18,11,8,26,135,255,3219
99620,E,2024,11/07/2024,14,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,4,2399,6,604,68,11,13,9,33,153,287,3300
99620,E,2024,11/07/2024,15,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,11,2403,10,679,50,15,6,4,27,141,243,3346
99620,W,2024,11/07/2024,14,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,20,2671,6,621,58,8,13,7,23,130,239,3557
99620,E,2024,11/07/2024,17,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,9,2455,4,454,33,9,2,7,34,110,195,3117
99620,W,2024,11/07/2024,9,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,9,1649,9,505,49,5,6,4,30,162,256,2428
99620,E,2024,11/07/2024,7,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,18,2470,5,803,53,18,17,10,19,135,252,3548
99620,E,2024,11/07/2024,11,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,13,2365,10,515,75,15,11,12,32,129,274,3177
99620,E,2024,11/07/2024,9,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,14,2119,5,523,55,20,9,7,25,157,273,2934
99620,W,2024,11/07/2024,17,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,43,3311,7,535,34,6,4,5,20,70,139,4035
99620,W,2024,11/07/2024,15,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,29,2813,4,707,51,8,8,5,13,110,195,3748
99620,W,2024,11/07/2024,18,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,14,2506,8,374,26,6,1,4,12,56,105,3007
99620,W,2024,11/07/2024,12,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,6,2403,8,485,50,12,11,10,22,132,237,3139
99620,W,2024,11/07/2024,16,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,23,3212,5,736,44,8,10,7,18,86,173,4149
99620,W,2024,11/07/2024,8,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,0,5,1898,3,729,76,12,10,9,19,158,284,2919
99620,E,2024,11/07/2024,8,M5,Major,18,18A,353517,178492,51.50343796,-2.67109128,1,0.62,1,22,2517,8,685,55,17,6,11,19,114,222,3454
800198,N,2022,29/09/2023,15,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,12,5,294,4,54,1,0,0,0,0,0,1,358
800198,S,2022,29/09/2023,18,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,28,15,265,3,30,0,0,0,0,0,0,0,313
800198,N,2022,29/09/2023,18,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,11,17,308,6,29,0,0,0,0,0,0,0,360
800198,S,2023,29/09/2023,15,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,44,5,280,5,55,0,0,0,0,0,0,0,345
800198,N,2023,29/09/2023,13,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,20,6,263,3,66,2,1,0,1,0,0,4,342
800198,N,2023,29/09/2023,15,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,23,19,329,5,58,0,0,0,0,0,0,0,411
800198,N,2023,29/09/2023,7,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,28,2,226,2,63,4,1,1,0,0,0,6,299
800198,N,2023,29/09/2023,10,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,21,12,227,4,85,4,2,0,0,0,0,6,334
800198,N,2023,29/09/2023,14,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,16,12,266,4,68,6,2,1,0,0,0,9,359
800198,N,2023,29/09/2023,17,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,47,21,350,4,53,1,0,0,0,0,0,1,429
800198,S,2023,29/09/2023,8,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,28,1,224,4,60,0,2,0,0,0,0,2,291
800198,S,2023,29/09/2023,12,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,25,10,262,4,51,4,0,0,0,0,0,4,331
800198,S,2023,29/09/2023,13,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,26,10,224,4,64,1,0,0,0,0,0,1,303
800198,N,2023,29/09/2023,11,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,19,9,254,4,63,3,0,0,0,0,0,3,333
800198,S,2023,29/09/2023,18,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,39,19,285,4,21,0,0,0,0,0,0,0,329
800198,S,2023,29/09/2023,9,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,21,4,182,4,53,3,1,0,0,1,0,5,248
800198,S,2023,29/09/2023,14,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,23,7,216,4,57,1,0,0,1,0,0,2,286
800198,N,2023,29/09/2023,16,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,25,8,263,2,61,1,0,0,0,0,0,1,335
800198,S,2023,29/09/2023,7,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,15,0,103,3,30,3,1,0,0,0,0,4,140
800198,N,2023,29/09/2023,9,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,26,5,267,4,77,4,3,0,0,1,0,8,361
800198,N,2023,29/09/2023,18,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,23,22,258,5,37,0,0,0,0,0,0,0,322
800198,S,2023,29/09/2023,16,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,30,7,297,3,74,1,0,0,0,0,0,1,382
800198,N,2023,29/09/2023,12,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,29,14,312,4,77,5,1,0,0,0,0,6,413
800198,N,2023,29/09/2023,8,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,49,2,333,3,85,1,1,1,0,0,0,3,426
800198,S,2023,27/09/2024,11,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,12,7,202,5,62,5,3,0,0,0,0,8,284
800198,S,2023,27/09/2024,17,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,54,10,353,5,60,0,0,0,0,0,0,0,428
800198,S,2023,27/09/2024,10,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,19,3,192,4,48,1,2,0,0,0,0,3,250
800198,N,2024,27/09/2024,11,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,16,3,259,4,70,6,0,0,0,0,0,6,342
800198,N,2024,27/09/2024,14,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,12,9,302,5,60,2,1,0,0,0,0,3,379
800198,S,2024,27/09/2024,13,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,28,12,278,3,48,1,0,0,0,0,0,1,342
800198,S,2024,27/09/2024,16,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,41,6,265,3,51,2,0,0,0,0,0,2,327
800198,N,2024,27/09/2024,15,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,21,13,317,3,53,3,0,0,0,0,0,3,389
800198,S,2024,27/09/2024,7,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,5,0,102,3,32,0,2,0,0,0,0,2,139
800198,S,2024,27/09/2024,11,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,10,8,237,4,47,3,1,0,1,0,0,5,301
800198,N,2024,27/09/2024,10,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,19,11,284,4,73,5,5,0,0,0,1,11,383
800198,N,2024,27/09/2024,8,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,57,3,340,3,70,4,0,1,1,0,0,6,422
800198,S,2024,27/09/2024,17,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,52,9,340,3,39,0,1,0,0,0,0,1,392
800198,N,2024,27/09/2024,17,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,29,15,302,4,35,0,0,0,0,0,0,0,356
800198,N,2024,27/09/2024,16,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,24,9,298,3,49,1,0,0,0,0,0,1,360
800198,N,2024,27/09/2024,9,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,21,7,274,4,72,4,3,0,0,0,0,7,364
800198,N,2024,27/09/2024,7,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,20,1,259,2,76,4,1,0,0,0,0,5,343
800198,N,2024,27/09/2024,12,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,18,2,294,3,68,2,0,0,1,0,0,3,370
800198,N,2024,27/09/2024,13,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,27,13,254,4,68,1,1,0,0,0,0,2,341
800198,S,2024,27/09/2024,9,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,24,5,205,3,49,4,4,0,0,0,0,8,270
800198,S,2024,27/09/2024,10,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,15,6,203,4,58,3,1,0,0,0,0,4,275
800198,N,2024,27/09/2024,18,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,36,23,266,4,24,0,0,0,0,0,0,0,317
800198,S,2024,27/09/2024,18,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,27,19,279,3,18,0,0,0,0,0,0,0,319
800198,S,2024,27/09/2024,12,B3120,Minor,,,357516,171578,51.4415895,-2.61264523,,,29,4,270,4,51,0,0,0,0,0,0,0,329
801247,N,2022,11/10/2023,15,C,Minor,,,356929,168026,51.40960877,-2.620657,,,1,2,328,0,82,2,0,0,0,0,0,2,414
801247,N,2022,11/10/2023,8,C,Minor,,,356929,168026,51.40960877,-2.620657,,,8,3,415,1,55,6,2,1,0,0,0,9,483
801247,S,2022,11/10/2023,12,C,Minor,,,356929,168026,51.40960877,-2.620657,,,2,3,199,0,53,4,0,0,0,0,0,4,259
801247,S,2023,11/10/2023,16,C,Minor,,,356929,168026,51.40960877,-2.620657,,,12,9,367,1,105,4,0,1,2,0,0,7,489
801247,N,2023,11/10/2023,13,C,Minor,,,356929,168026,51.40960877,-2.620657,,,3,2,226,0,33,3,0,1,0,0,0,4,265
801247,S,2023,11/10/2023,12,C,Minor,,,356929,168026,51.40960877,-2.620657,,,3,4,239,0,62,2,1,1,0,0,0,4,309
801247,N,2023,11/10/2023,9,C,Minor,,,356929,168026,51.40960877,-2.620657,,,2,6,350,1,53,4,1,0,0,1,0,6,416
801247,N,2023,11/10/2023,16,C,Minor,,,356929,168026,51.40960877,-2.620657,,,7,0,289,1,100,3,0,0,0,0,0,3,393
801247,S,2023,11/10/2023,13,C,Minor,,,356929,168026,51.40960877,-2.620657,,,3,4,244,0,66,5,2,0,0,0,0,7,321
801247,N,2023,11/10/2023,14,C,Minor,,,356929,168026,51.40960877,-2.620657,,,4,2,260,0,73,4,0,0,0,0,0,4,339
801247,N,2023,11/10/2023,15,C,Minor,,,356929,168026,51.40960877,-2.620657,,,5,4,307,1,79,2,0,0,0,0,0,2,393
801247,S,2023,11/10/2023,7,C,Minor,,,356929,168026,51.40960877,-2.620657,,,0,1,150,0,65,5,2,0,0,0,1,8,224
801247,N,2023,11/10/2023,11,C,Minor,,,356929,168026,51.40960877,-2.620657,,,0,3,228,0,57,2,0,1,0,0,0,3,291
801247,S,2023,11/10/2023,9,C,Minor,,,356929,168026,51.40960877,-2.620657,,,0,4,213,0,64,2,0,0,0,0,0,2,283
801247,N,2023,11/10/2023,18,C,Minor,,,356929,168026,51.40960877,-2.620657,,,8,5,293,0,33,0,0,0,0,0,0,0,331
801247,N,2023,11/10/2023,12,C,Minor,,,356929,168026,51.40960877,-2.620657,,,4,3,238,0,59,2,3,0,0,0,0,5,305
801247,S,2023,11/10/2023,17,C,Minor,,,356929,168026,51.40960877,-2.620657,,,2,8,448,0,96,4,0,0,0,0,0,4,556
801247,S,2023,11/10/2023,15,C,Minor,,,356929,168026,51.40960877,-2.620657,,,7,4,369,2,87,4,0,1,0,0,0,5,467
801247,S,2023,11/10/2023,18,C,Minor,,,356929,168026,51.40960877,-2.620657,,,3,6,346,0,64,3,0,0,0,0,0,3,419
801247,S,2023,11/10/2023,8,C,Minor,,,356929,168026,51.40960877,-2.620657,,,5,1,271,1,57,1,0,0,0,0,0,1,331
801247,N,2023,11/10/2023,7,C,Minor,,,356929,168026,51.40960877,-2.620657,,,3,2,348,1,130,4,3,0,0,0,0,7,488
801247,N,2023,11/10/2023,10,C,Minor,,,356929,168026,51.40960877,-2.620657,,,1,2,245,0,44,4,0,1,1,0,0,6,297
801247,S,2023,11/10/2023,14,C,Minor,,,356929,168026,51.40960877,-2.620657,,,2,4,313,1,76,4,1,0,0,0,0,5,399
801247,S,2023,11/10/2023,11,C,Minor,,,356929,168026,51.40960877,-2.620657,,,1,0,252,0,75,6,2,0,0,0,0,8,335
801247,N,2023,09/10/2024,17,C,Minor,,,356929,168026,51.40960877,-2.620657,,,2,9,309,0,72,0,0,0,0,0,0,0,390
801247,N,2023,09/10/2024,8,C,Minor,,,356929,168026,51.40960877,-2.620657,,,4,1,398,2,80,4,1,0,1,0,0,6,487
801247,S,2023,09/10/2024,10,C,Minor,,,356929,168026,51.40960877,-2.620657,,,0,2,194,0,52,3,4,2,1,0,0,10,258
801247,N,2024,09/10/2024,12,C,Minor,,,356929,168026,51.40960877,-2.620657,,,2,7,238,1,46,5,2,2,0,0,0,9,301
801247,S,2024,09/10/2024,16,C,Minor,,,356929,168026,51.40960877,-2.620657,,,5,3,422,0,89,1,0,0,0,0,0,1,515
801247,S,2024,09/10/2024,12,C,Minor,,,356929,168026,51.40960877,-2.620657,,,1,6,233,0,64,2,0,0,0,0,0,2,305
801247,N,2024,09/10/2024,16,C,Minor,,,356929,168026,51.40960877,-2.620657,,,0,4,304,2,78,0,0,0,0,0,0,0,388
801247,S,2024,09/10/2024,15,C,Minor,,,356929,168026,51.40960877,-2.620657,,,6,3,360,1,87,2,0,1,0,0,0,3,454
801247,N,2024,09/10/2024,18,C,Minor,,,356929,168026,51.40960877,-2.620657,,,4,8,278,1,37,0,0,0,0,0,0,0,324
801247,S,2024,09/10/2024,7,C,Minor,,,356929,168026,51.40960877,-2.620657,,,0,0,200,0,92,4,0,1,0,0,0,5,297
801247,N,2024,09/10/2024,13,C,Minor,,,356929,168026,51.40960877,-2.620657,,,4,9,257,0,49,1,3,0,0,0,0,4,319
801247,S,2024,09/10/2024,18,C,Minor,,,356929,168026,51.40960877,-2.620657,,,5,8,384,1,41,0,0,0,0,0,0,0,434
801247,N,2024,09/10/2024,15,C,Minor,,,356929,168026,51.40960877,-2.620657,,,0,2,322,1,76,4,0,0,0,0,0,4,405
801247,N,2024,09/10/2024,9,C,Minor,,,356929,168026,51.40960877,-2.620657,,,3,1,326,1,55,2,2,1,1,0,0,6,389
801247,S,2024,09/10/2024,14,C,Minor,,,356929,168026,51.40960877,-2.620657,,,8,7,286,4,49,2,0,1,0,0,0,3,349
801247,S,2024,09/10/2024,17,C,Minor,,,356929,168026,51.40960877,-2.620657,,,5,6,420,0,80,1,0,0,0,0,0,1,507
801247,N,2024,09/10/2024,10,C,Minor,,,356929,168026,51.40960877,-2.620657,,,2,4,243,0,52,3,0,0,0,0,0,3,302
801247,S,2024,09/10/2024,11,C,Minor,,,356929,168026,51.40960877,-2.620657,,,4,2,227,1,62,6,0,1,0,0,0,7,299
801247,S,2024,09/10/2024,9,C,Minor,,,356929,168026,51.40960877,-2.620657,,,2,4,210,0,61,3,1,0,1,0,0,5,280
801247,N,2024,09/10/2024,14,C,Minor,,,356929,168026,51.40960877,-2.620657,,,4,5,260,0,47,2,0,0,0,0,0,2,314
801247,N,2024,09/10/2024,8,C,Minor,,,356929,168026,51.40960877,-2.620657,,,7,2,398,0,69,3,1,0,0,0,0,4,473
801247,S,2024,09/10/2024,13,C,Minor,,,356929,168026,51.40960877,-2.620657,,,1,8,226,0,56,1,0,0,0,0,0,1,291
801247,S,2024,09/10/2024,8,C,Minor,,,356929,168026,51.40960877,-2.620657,,,4,0,299,2,72,1,0,0,0,0,0,1,374
