SITE_ID,EASTING,NORTHING,NOX,DATE_TIME_STR
500,359522,173381,19.98365,2023-04-09 14:00:00
500,359522,173381,34.49962,2023-04-09 15:00:00
500,359522,173381,20.1772,2023-04-09 16:00:00
500,359522,173381,21.62879,2023-04-09 17:00:00
500,359522,173381,19.7901,2023-04-09 18:00:00
500,359522,173381,15.61273,2023-04-09 19:00:00
500,359522,173381,15.77402,2023-04-09 20:00:00
500,359522,173381,27.48357,2023-04-09 21:00:00
500,359522,173381,71.2734,2023-04-09 22:00:00
500,359522,173381,83.56359,2023-04-09 23:00:00
500,359522,173381,23.12878,2023-04-10 00:00:00
500,359522,173381,13.68109,2023-04-10 01:00:00
500,359522,173381,9.42189,2023-04-10 02:00:00
500,359522,173381,15.63323,2023-04-10 03:00:00
500,359522,173381,15.48803,2023-04-10 04:00:00
500,359522,173381,15.58483,2023-04-10 05:00:00
500,359522,173381,15.87523,2023-04-10 06:00:00
500,359522,173381,70.66414,2023-04-10 07:00:00
500,359522,173381,51.4009,2023-04-10 08:00:00
500,359522,173381,19.94084,2023-04-10 09:00:00
500,359522,173381,16.60123,2023-04-10 10:00:00
500,359522,173381,11.90642,2023-04-10 11:00:00
500,359522,173381,9.82522,2023-04-10 12:00:00
500,359522,173381,8.03442,2023-04-10 13:00:00
500,359522,173381,8.47002,2023-04-10 14:00:00
500,359522,173381,7.80855,2023-04-10 15:00:00
500,359522,173381,7.93762,2023-04-10 16:00:00
500,359522,173381,7.50202,2023-04-10 17:00:00
500,359522,173381,7.79242,2023-04-10 18:00:00
500,359522,173381,8.22802,2023-04-10 19:00:00
500,359522,173381,7.26001,2023-04-10 20:00:00
500,359522,173381,7.59882,2023-04-10 21:00:00
500,359522,173381,7.01801,2023-04-10 22:00:00
500,359522,173381,5.95321,2023-04-10 23:00:00
500,359522,173381,5.13041,2023-04-11 00:00:00
500,359522,173381,3.67944,2023-04-11 01:00:00
500,359522,173381,3.48578,2023-04-11 02:00:00
500,359522,173381,2.66275,2023-04-11 03:00:00
500,359522,173381,5.13185,2023-04-11 04:00:00
500,359522,173381,14.71775,2023-04-11 05:00:00
500,359522,173381,19.51069,2023-04-11 06:00:00
500,359522,173381,83.94924,2023-04-11 07:00:00
500,359522,173381,114.93397,2023-04-11 08:00:00
500,359522,173381,46.96123,2023-04-11 09:00:00
500,359522,173381,58.38684,2023-04-11 10:00:00
500,359522,173381,63.47028,2023-04-11 11:00:00
500,359522,173381,83.98152,2023-04-11 12:00:00
500,359522,173381,92.22797,2023-04-11 13:00:00
500,359522,173381,56.98285,2023-04-11 14:00:00
500,359522,173381,33.69589,2023-04-11 15:00:00
500,359522,173381,22.41551,2023-04-11 16:00:00
500,359522,173381,16.12174,2023-04-11 17:00:00
500,359522,173381,25.75605,2023-04-11 18:00:00
500,359522,173381,56.30506,2023-04-11 19:00:00
500,359522,173381,17.96146,2023-04-11 20:00:00
500,359522,173381,12.05499,2023-04-11 21:00:00
500,359522,173381,11.66769,2023-04-11 22:00:00
500,359522,173381,4.98661,2023-04-11 23:00:00
500,359522,173381,5.08343,2023-04-12 00:00:00
500,359522,173381,1.87252,2023-04-12 01:00:00
500,359522,173381,3.16391,2023-04-12 02:00:00
500,359522,173381,4.988,2023-04-12 03:00:00
500,359522,173381,5.61755,2023-04-12 04:00:00
500,359522,173381,8.03891,2023-04-12 05:00:00
500,359522,173381,13.60804,2023-04-12 06:00:00
500,359522,173381,30.15399,2023-04-12 07:00:00
500,359522,173381,83.53687,2023-04-12 08:00:00
500,359522,173381,63.00375,2023-04-12 09:00:00
500,359522,173381,58.35474,2023-04-12 10:00:00
500,359522,173381,44.50457,2023-04-12 11:00:00
500,359522,173381,34.86756,2023-04-12 12:00:00
500,359522,173381,37.04679,2023-04-12 13:00:00
500,359522,173381,35.93296,2023-04-12 14:00:00
500,359522,173381,15.23842,2023-04-12 15:00:00
500,359522,173381,19.70986,2023-04-12 16:00:00
500,359522,173381,18.78974,2023-04-12 17:00:00
500,359522,173381,15.6904,2023-04-12 18:00:00
500,359522,173381,12.78477,2023-04-12 19:00:00
500,359522,173381,10.55712,2023-04-12 20:00:00
500,359522,173381,9.29802,2023-04-12 21:00:00
500,359522,173381,7.55464,2023-04-12 22:00:00
500,359522,173381,6.29553,2023-04-12 23:00:00
500,359522,173381,4.60058,2023-04-13 00:00:00
500,359522,173381,4.65031,2023-04-13 01:00:00
500,359522,173381,5.29619,2023-04-13 02:00:00
500,359522,173381,4.26278,2023-04-13 03:00:00
500,359522,173381,3.63305,2023-04-13 04:00:00
500,359522,173381,6.87858,2023-04-13 05:00:00
500,359522,173381,14.04781,2023-04-13 06:00:00
500,359522,173381,21.94364,2023-04-13 07:00:00
500,359522,173381,19.61849,2023-04-13 08:00:00
500,359522,173381,19.08564,2023-04-13 09:00:00
500,359522,173381,17.9715,2023-04-13 10:00:00
500,359522,173381,17.24489,2023-04-13 11:00:00
500,359522,173381,15.01662,2023-04-13 12:00:00
500,359522,173381,16.22764,2023-04-13 13:00:00
500,359522,173381,24.34953,2023-04-13 14:00:00
500,359522,173381,20.00601,2023-04-13 15:00:00
500,359522,173381,19.2794,2023-04-13 16:00:00
500,359522,173381,15.93699,2023-04-13 17:00:00
500,359522,173381,17.76159,2023-04-13 18:00:00
500,359522,173381,23.63907,2023-04-13 19:00:00
500,359522,173381,19.52161,2023-04-13 20:00:00
500,359522,173381,33.61785,2023-04-13 21:00:00
500,359522,173381,76.82697,2023-04-13 22:00:00
500,359522,173381,106.42424,2023-04-13 23:00:00
500,359522,173381,68.78581,2023-04-14 00:00:00
500,359522,173381,42.31671,2023-04-14 01:00:00
500,359522,173381,10.33691,2023-04-14 02:00:00
500,359522,173381,22.19205,2023-04-14 03:00:00
500,359522,173381,51.26459,2023-04-14 04:00:00
500,359522,173381,58.29046,2023-04-14 05:00:00
500,359522,173381,49.0357,2023-04-14 06:00:00
500,359522,173381,120.55416,2023-04-14 07:00:00
500,359522,173381,81.93613,2023-04-14 08:00:00
500,359522,173381,34.88706,2023-04-14 09:00:00
500,359522,173381,38.7634,2023-04-14 10:00:00
500,359522,173381,23.98485,2023-04-14 11:00:00
500,359522,173381,35.80769,2023-04-14 12:00:00
500,359522,173381,95.35796,2023-04-14 13:00:00
500,359522,173381,83.38976,2023-04-14 14:00:00
500,359522,173381,83.05058,2023-04-14 15:00:00
500,359522,173381,56.06156,2023-04-14 16:00:00
500,359522,173381,66.67304,2023-04-14 17:00:00
500,359522,173381,55.52857,2023-04-14 18:00:00
500,359522,173381,54.7533,2023-04-14 19:00:00
500,359522,173381,39.29639,2023-04-14 20:00:00
500,359522,173381,36.38914,2023-04-14 21:00:00
500,359522,173381,62.02144,2023-04-14 22:00:00
500,359522,173381,64.15342,2023-04-14 23:00:00
500,359522,173381,64.63796,2023-04-15 00:00:00
500,359522,173381,51.11736,2023-04-15 01:00:00
500,359522,173381,29.72691,2023-04-15 02:00:00
500,359522,173381,79.39023,2023-04-15 03:00:00
500,359522,173381,88.59911,2023-04-15 04:00:00
500,359522,173381,80.69886,2023-04-15 05:00:00
500,359522,173381,136.09754,2023-04-15 06:00:00
500,359522,173381,156.21167,2023-04-15 07:00:00
500,359522,173381,245.24698,2023-04-15 08:00:00
500,359522,173381,50.16416,2023-04-15 09:00:00
500,359522,173381,34.46059,2023-04-15 10:00:00
500,359522,173381,24.47623,2023-04-15 11:00:00
500,359522,173381,65.04376,2023-04-15 12:00:00
500,359522,173381,54.38085,2023-04-15 13:00:00
500,359522,173381,55.49561,2023-04-15 14:00:00
500,359522,173381,61.65102,2023-04-15 15:00:00
500,359522,173381,73.42869,2023-04-15 16:00:00
500,359522,173381,73.47716,2023-04-15 17:00:00
500,359522,173381,42.26391,2023-04-15 18:00:00
500,359522,173381,26.12414,2023-04-15 19:00:00
500,359522,173381,60.6332,2023-04-15 20:00:00
500,359522,173381,123.01124,2023-04-15 21:00:00
500,359522,173381,94.65758,2023-04-15 22:00:00
500,359522,173381,86.6604,2023-04-15 23:00:00
500,359522,173381,66.54627,2023-04-16 00:00:00
500,359522,173381,114.22199,2023-04-16 01:00:00
500,359522,173381,126.76249,2023-04-16 02:00:00
500,359522,173381,70.05551,2023-04-16 03:00:00
500,359522,173381,44.79674,2023-04-16 04:00:00
500,359522,173381,36.74884,2023-04-16 05:00:00
500,359522,173381,26.08295,2023-04-16 06:00:00
500,359522,173381,29.13727,2023-04-16 07:00:00
500,359522,173381,76.45504,2023-04-16 08:00:00
500,359522,173381,110.08492,2023-04-16 09:00:00
500,359522,173381,94.87795,2023-04-16 10:00:00
500,359522,173381,58.32303,2023-04-16 11:00:00
500,359522,173381,55.89896,2023-04-16 12:00:00
500,359522,173381,80.23659,2023-04-16 13:00:00
500,359522,173381,37.76695,2023-04-16 14:00:00
500,359522,173381,50.32361,2023-04-16 15:00:00
500,359522,173381,64.38319,2023-04-16 16:00:00
500,359522,173381,38.73657,2023-04-16 17:00:00
500,359522,173381,54.88086,2023-04-16 18:00:00
500,359522,173381,64.04382,2023-04-16 19:00:00
500,359522,173381,25.54966,2023-04-16 20:00:00
500,359522,173381,90.41766,2023-04-16 21:00:00
500,359522,173381,25.79206,2023-04-16 22:00:00
500,359522,173381,19.53797,2023-04-16 23:00:00
500,359522,173381,45.81485,2023-04-17 00:00:00
500,359522,173381,96.92506,2023-04-17 01:00:00
500,359522,173381,28.12702,2023-04-17 02:00:00
500,359522,173381,16.73073,2023-04-17 03:00:00
500,359522,173381,15.71233,2023-04-17 04:00:00
500,359522,173381,21.87118,2023-04-17 05:00:00
500,359522,173381,79.96802,2023-04-17 06:00:00
500,359522,173381,73.22723,2023-04-17 07:00:00
500,359522,173381,64.69214,2023-04-17 08:00:00
500,359522,173381,50.53164,2023-04-17 09:00:00
500,359522,173381,106.34922,2023-04-17 10:00:00
500,359522,173381,,2023-04-17 11:00:00
500,359522,173381,112.65355,2023-04-17 12:00:00
500,359522,173381,61.55614,2023-04-17 13:00:00
500,359522,173381,66.05,2023-04-17 14:00:00
500,359522,173381,82.31194,2023-04-17 15:00:00
500,359522,173381,94.80745,2023-04-17 16:00:00
500,359522,173381,91.75227,2023-04-17 17:00:00
500,359522,173381,93.3526,2023-04-17 18:00:00
500,359522,173381,88.35763,2023-04-17 19:00:00
500,359522,173381,94.03153,2023-04-17 20:00:00
500,359522,173381,92.04324,2023-04-17 21:00:00
500,359522,173381,54.21725,2023-04-17 22:00:00
500,359522,173381,22.6471,2023-04-17 23:00:00
500,359522,173381,20.85279,2023-04-18 00:00:00
500,359522,173381,17.45668,2023-04-18 01:00:00
500,359522,173381,14.80585,2023-04-18 02:00:00
500,359522,173381,12.07421,2023-04-18 03:00:00
500,359522,173381,9.89212,2023-04-18 04:00:00
500,359522,173381,19.25084,2023-04-18 05:00:00
500,359522,173381,62.16519,2023-04-18 06:00:00
500,359522,173381,107.45558,2023-04-18 07:00:00
500,359522,173381,91.25966,2023-04-18 08:00:00
500,359522,173381,88.54417,2023-04-18 09:00:00
500,359522,173381,63.32896,2023-04-18 10:00:00
500,359522,173381,62.16519,2023-04-18 11:00:00
500,359522,173381,59.78914,2023-04-18 12:00:00
500,359522,173381,62.0682,2023-04-18 13:00:00
500,359522,173381,55.57044,2023-04-18 14:00:00
500,359522,173381,50.18796,2023-04-18 15:00:00
500,359522,173381,52.80646,2023-04-18 16:00:00
500,359522,173381,65.99596,2023-04-18 17:00:00
500,359522,173381,49.80004,2023-04-18 18:00:00
500,359522,173381,47.47248,2023-04-18 19:00:00
500,359522,173381,51.49721,2023-04-18 20:00:00
500,359522,173381,35.68922,2023-04-18 21:00:00
500,359522,173381,36.12563,2023-04-18 22:00:00
500,359522,173381,28.22164,2023-04-18 23:00:00
500,359522,173381,31.47052,2023-04-19 00:00:00
500,359522,173381,24.17871,2023-04-19 01:00:00
500,359522,173381,18.10171,2023-04-19 02:00:00
500,359522,173381,19.29771,2023-04-19 03:00:00
500,359522,173381,19.49166,2023-04-19 04:00:00
500,359522,173381,37.91661,2023-04-19 05:00:00
500,359522,173381,71.95428,2023-04-19 06:00:00
500,359522,173381,103.37367,2023-04-19 07:00:00
500,359522,173381,107.54352,2023-04-19 08:00:00
500,359522,173381,62.83878,2023-04-19 09:00:00
500,359522,173381,69.86935,2023-04-19 10:00:00
500,359522,173381,58.76589,2023-04-19 11:00:00
500,359522,173381,56.29307,2023-04-19 12:00:00
500,359522,173381,60.36595,2023-04-19 13:00:00
500,359522,173381,46.74119,2023-04-19 14:00:00
500,359522,173381,55.17788,2023-04-19 15:00:00
500,359522,173381,67.88139,2023-04-19 16:00:00
500,359522,173381,63.4691,2023-04-19 17:00:00
500,359522,173381,61.72358,2023-04-19 18:00:00
500,359522,173381,42.71679,2023-04-19 19:00:00
500,359522,173381,35.24984,2023-04-19 20:00:00
500,359522,173381,31.32241,2023-04-19 21:00:00
500,359522,173381,33.84372,2023-04-19 22:00:00
500,359522,173381,21.77053,2023-04-19 23:00:00
500,359522,173381,26.37677,2023-04-20 00:00:00
500,359522,173381,19.26377,2023-04-20 01:00:00
500,359522,173381,10.86011,2023-04-20 02:00:00
500,359522,173381,12.31459,2023-04-20 03:00:00
500,359522,173381,15.12658,2023-04-20 04:00:00
500,359522,173381,30.9804,2023-04-20 05:00:00
500,359522,173381,32.43488,2023-04-20 06:00:00
500,359522,173381,102.58926,2023-04-20 07:00:00
500,359522,173381,74.34004,2023-04-20 08:00:00
500,359522,173381,74.61478,2023-04-20 09:00:00
500,359522,173381,73.59664,2023-04-20 10:00:00
500,359522,173381,56.28834,2023-04-20 11:00:00
500,359522,173381,59.48819,2023-04-20 12:00:00
500,359522,173381,,2023-04-20 13:00:00
500,359522,173381,44.89492,2023-04-20 14:00:00
500,359522,173381,59.58516,2023-04-20 15:00:00
500,359522,173381,52.99152,2023-04-20 16:00:00
500,359522,173381,56.19138,2023-04-20 17:00:00
500,359522,173381,57.59737,2023-04-20 18:00:00
500,359522,173381,66.46969,2023-04-20 19:00:00
500,359522,173381,55.852,2023-04-20 20:00:00
500,359522,173381,39.61031,2023-04-20 21:00:00
500,359522,173381,41.54962,2023-04-20 22:00:00
500,359522,173381,29.57441,2023-04-20 23:00:00
500,359522,173381,17.5992,2023-04-21 00:00:00
500,359522,173381,15.12531,2023-04-21 01:00:00
500,359522,173381,16.22416,2023-04-21 02:00:00
500,359522,173381,14.49509,2023-04-21 03:00:00
500,359522,173381,19.34295,2023-04-21 04:00:00
500,359522,173381,26.80865,2023-04-21 05:00:00
500,359522,173381,63.60387,2023-04-21 06:00:00
500,359522,173381,78.43831,2023-04-21 07:00:00
500,359522,173381,106.36196,2023-04-21 08:00:00
500,359522,173381,75.38416,2023-04-21 09:00:00
500,359522,173381,79.89267,2023-04-21 10:00:00
500,359522,173381,77.03243,2023-04-21 11:00:00
500,359522,173381,71.89371,2023-04-21 12:00:00
500,359522,173381,96.08451,2023-04-21 13:00:00
500,359522,173381,29.47497,2023-04-21 14:00:00
500,359522,173381,35.34087,2023-04-21 15:00:00
500,359522,173381,36.94066,2023-04-21 16:00:00
500,359522,173381,71.69979,2023-04-21 17:00:00
500,359522,173381,54.0536,2023-04-21 18:00:00
500,359522,173381,35.38935,2023-04-21 19:00:00
500,359522,173381,27.29343,2023-04-21 20:00:00
500,359522,173381,87.16445,2023-04-21 21:00:00
500,359522,173381,144.85394,2023-04-21 22:00:00
500,359522,173381,182.47331,2023-04-21 23:00:00
500,359522,173381,146.16286,2023-04-22 00:00:00
500,359522,173381,166.75224,2023-04-22 01:00:00
500,359522,173381,113.2364,2023-04-22 02:00:00
500,359522,173381,99.42118,2023-04-22 03:00:00
500,359522,173381,159.86886,2023-04-22 04:00:00
500,359522,173381,122.9313,2023-04-22 05:00:00
500,359522,173381,92.05305,2023-04-22 06:00:00
500,359522,173381,68.9792,2023-04-22 07:00:00
500,359522,173381,104.46252,2023-04-22 08:00:00
500,359522,173381,68.68835,2023-04-22 09:00:00
500,359522,173381,27.14571,2023-04-22 10:00:00
500,359522,173381,34.75621,2023-04-22 11:00:00
500,359522,173381,40.81552,2023-04-22 12:00:00
500,359522,173381,55.40634,2023-04-22 13:00:00
500,359522,173381,41.49416,2023-04-22 14:00:00
500,359522,173381,68.30055,2023-04-22 15:00:00
500,359522,173381,44.98433,2023-04-22 16:00:00
500,359522,173381,46.97178,2023-04-22 17:00:00
500,359522,173381,30.5874,2023-04-22 18:00:00
500,359522,173381,40.13688,2023-04-22 19:00:00
500,359522,173381,61.51413,2023-04-22 20:00:00
500,359522,173381,26.32165,2023-04-22 21:00:00
500,359522,173381,23.65555,2023-04-22 22:00:00
500,359522,173381,36.25892,2023-04-22 23:00:00
500,359522,173381,44.645,2023-04-23 00:00:00
500,359522,173381,24.55834,2023-04-23 01:00:00
500,359522,173381,22.03788,2023-04-23 02:00:00
500,359522,173381,17.30394,2023-04-23 03:00:00
500,359522,173381,11.34208,2023-04-23 04:00:00
500,359522,173381,17.90174,2023-04-23 05:00:00
500,359522,173381,17.78864,2023-04-23 06:00:00
500,359522,173381,51.52405,2023-04-23 07:00:00
500,359522,173381,49.92453,2023-04-23 08:00:00
500,359522,173381,28.40366,2023-04-23 09:00:00
500,359522,173381,22.24792,2023-04-23 10:00:00
500,359522,173381,17.49782,2023-04-23 11:00:00
500,359522,173381,17.38472,2023-04-23 12:00:00
500,359522,173381,19.58205,2023-04-23 13:00:00
500,359522,173381,19.14581,2023-04-23 14:00:00
500,359522,173381,15.80135,2023-04-23 15:00:00
500,359522,173381,14.20183,2023-04-23 16:00:00
500,359522,173381,18.32182,2023-04-23 17:00:00
500,359522,173381,20.6484,2023-04-23 18:00:00
500,359522,173381,31.27957,2023-04-23 19:00:00
500,359522,173381,48.90665,2023-04-23 20:00:00
500,359522,173381,30.19707,2023-04-23 21:00:00
500,359522,173381,24.62297,2023-04-23 22:00:00
500,359522,173381,25.0592,2023-04-23 23:00:00
500,359522,173381,22.29639,2023-04-24 00:00:00
500,359522,173381,12.85974,2023-04-24 01:00:00
500,359522,173381,7.49613,2023-04-24 02:00:00
500,359522,173381,9.4994,2023-04-24 03:00:00
500,359522,173381,8.72394,2023-04-24 04:00:00
500,359522,173381,15.63847,2023-04-24 05:00:00
500,359522,173381,173.99416,2023-04-24 06:00:00
500,359522,173381,236.27341,2023-04-24 07:00:00
500,359522,173381,229.34272,2023-04-24 08:00:00
500,359522,173381,75.75289,2023-04-24 09:00:00
500,359522,173381,81.90811,2023-04-24 10:00:00
500,359522,173381,97.17501,2023-04-24 11:00:00
500,359522,173381,71.58479,2023-04-24 12:00:00
500,359522,173381,107.69221,2023-04-24 13:00:00
500,359522,173381,101.29465,2023-04-24 14:00:00
500,359522,173381,82.15045,2023-04-24 15:00:00
500,359522,173381,66.94817,2023-04-24 16:00:00
500,359522,173381,56.46329,2023-04-24 17:00:00
500,359522,173381,52.00438,2023-04-24 18:00:00
500,359522,173381,64.9449,2023-04-24 19:00:00
500,359522,173381,55.54243,2023-04-24 20:00:00
500,359522,173381,75.12283,2023-04-24 21:00:00
500,359522,173381,97.70814,2023-04-24 22:00:00
500,359522,173381,38.96694,2023-04-24 23:00:00
500,359522,173381,31.16386,2023-04-25 00:00:00
500,359522,173381,28.88351,2023-04-25 01:00:00
500,359522,173381,24.68345,2023-04-25 02:00:00
500,359522,173381,22.29264,2023-04-25 03:00:00
500,359522,173381,33.92359,2023-04-25 04:00:00
500,359522,173381,54.81082,2023-04-25 05:00:00
500,359522,173381,162.10628,2023-04-25 06:00:00
500,359522,173381,179.64962,2023-04-25 07:00:00
500,359522,173381,135.5005,2023-04-25 08:00:00
500,359522,173381,127.31037,2023-04-25 09:00:00
500,359522,173381,84.32434,2023-04-25 10:00:00
500,359522,173381,89.55827,2023-04-25 11:00:00
500,359522,173381,95.37374,2023-04-25 12:00:00
500,359522,173381,70.46414,2023-04-25 13:00:00
500,359522,173381,54.47159,2023-04-25 14:00:00
500,359522,173381,80.15659,2023-04-25 15:00:00
500,359522,173381,76.66731,2023-04-25 16:00:00
500,359522,173381,41.67755,2023-04-25 17:00:00
500,359522,173381,57.04009,2023-04-25 18:00:00
500,359522,173381,39.09289,2023-04-25 19:00:00
500,359522,173381,76.13422,2023-04-25 20:00:00
500,359522,173381,91.10906,2023-04-25 21:00:00
500,359522,173381,65.56945,2023-04-25 22:00:00
500,359522,173381,55.58622,2023-04-25 23:00:00
500,359522,173381,46.86301,2023-04-26 00:00:00
500,359522,173381,58.40827,2023-04-26 01:00:00
500,359522,173381,17.57417,2023-04-26 02:00:00
500,359522,173381,36.48902,2023-04-26 03:00:00
500,359522,173381,38.23351,2023-04-26 04:00:00
500,359522,173381,34.93836,2023-04-26 05:00:00
500,359522,173381,120.37015,2023-04-26 06:00:00
500,359522,173381,122.26002,2023-04-26 07:00:00
500,359522,173381,110.77543,2023-04-26 08:00:00
500,359522,173381,46.22912,2023-04-26 09:00:00
500,359522,173381,34.84144,2023-04-26 10:00:00
500,359522,173381,33.7269,2023-04-26 11:00:00
500,359522,173381,52.14102,2023-04-26 12:00:00
500,359522,173381,60.33045,2023-04-26 13:00:00
500,359522,173381,60.76657,2023-04-26 14:00:00
500,359522,173381,74.67408,2023-04-26 15:00:00
500,359522,173381,17.49341,2023-04-26 16:00:00
500,359522,173381,16.13658,2023-04-26 17:00:00
500,359522,173381,16.76653,2023-04-26 18:00:00
500,359522,173381,20.49782,2023-04-26 19:00:00
500,359522,173381,23.0661,2023-04-26 20:00:00
500,359522,173381,32.07932,2023-04-26 21:00:00
500,359522,173381,51.65643,2023-04-26 22:00:00
500,359522,173381,66.00006,2023-04-26 23:00:00
500,359522,173381,58.68287,2023-04-27 00:00:00
500,359522,173381,80.11081,2023-04-27 01:00:00
500,359522,173381,99.23404,2023-04-27 02:00:00
500,359522,173381,60.51919,2023-04-27 03:00:00
500,359522,173381,76.21833,2023-04-27 04:00:00
500,359522,173381,86.57136,2023-04-27 05:00:00
500,359522,173381,71.76055,2023-04-27 06:00:00
500,359522,173381,54.41398,2023-04-27 07:00:00
500,359522,173381,64.20171,2023-04-27 08:00:00
500,359522,173381,43.94788,2023-04-27 09:00:00
500,359522,173381,37.30967,2023-04-27 10:00:00
500,359522,173381,31.34982,2023-04-27 11:00:00
500,359522,173381,39.53856,2023-04-27 12:00:00
500,359522,173381,34.59624,2023-04-27 13:00:00
500,359522,173381,47.0005,2023-04-27 14:00:00
500,359522,173381,34.49933,2023-04-27 15:00:00
500,359522,173381,29.07247,2023-04-27 16:00:00
500,359522,173381,30.13846,2023-04-27 17:00:00
500,359522,173381,31.39827,2023-04-27 18:00:00
500,359522,173381,37.26122,2023-04-27 19:00:00
500,359522,173381,54.31707,2023-04-27 20:00:00
500,359522,173381,97.92577,2023-04-27 21:00:00
500,359522,173381,51.23216,2023-04-27 22:00:00
500,359522,173381,61.63364,2023-04-27 23:00:00
500,359522,173381,64.58934,2023-04-28 00:00:00
500,359522,173381,67.95926,2023-04-28 01:00:00
500,359522,173381,11.82181,2023-04-28 02:00:00
500,359522,173381,7.75201,2023-04-28 03:00:00
500,359522,173381,8.13961,2023-04-28 04:00:00
500,359522,173381,12.50011,2023-04-28 05:00:00
500,359522,173381,14.92261,2023-04-28 06:00:00
500,359522,173381,18.55637,2023-04-28 07:00:00
500,359522,173381,30.28128,2023-04-28 08:00:00
500,359522,173381,27.06743,2023-04-28 09:00:00
500,359522,173381,28.58553,2023-04-28 10:00:00
500,359522,173381,28.81163,2023-04-28 11:00:00
500,359522,173381,23.64362,2023-04-28 12:00:00
500,359522,173381,27.03513,2023-04-28 13:00:00
500,359522,173381,20.05832,2023-04-28 14:00:00
500,359522,173381,22.81997,2023-04-28 15:00:00
500,359522,173381,26.40527,2023-04-28 16:00:00
500,359522,173381,25.29092,2023-04-28 17:00:00
500,359522,173381,22.23857,2023-04-28 18:00:00
500,359522,173381,23.88587,2023-04-28 19:00:00
500,359522,173381,25.53317,2023-04-28 20:00:00
500,359522,173381,27.22892,2023-04-28 21:00:00
500,359522,173381,48.4985,2023-04-28 22:00:00
500,359522,173381,54.74855,2023-04-28 23:00:00
500,359522,173381,19.13777,2023-04-29 00:00:00
500,359522,173381,25.70866,2023-04-29 01:00:00
500,359522,173381,16.60082,2023-04-29 02:00:00
500,359522,173381,35.75313,2023-04-29 03:00:00
500,359522,173381,25.77326,2023-04-29 04:00:00
500,359522,173381,22.91494,2023-04-29 05:00:00
500,359522,173381,42.77779,2023-04-29 06:00:00
500,359522,173381,36.14069,2023-04-29 07:00:00
500,359522,173381,25.2888,2023-04-29 08:00:00
500,359522,173381,38.36921,2023-04-29 09:00:00
500,359522,173381,27.51731,2023-04-29 10:00:00
500,359522,173381,35.99536,2023-04-29 11:00:00
500,359522,173381,32.11968,2023-04-29 12:00:00
500,359522,173381,46.16901,2023-04-29 13:00:00
500,359522,173381,29.55204,2023-04-29 14:00:00
500,359522,173381,31.2961,2023-04-29 15:00:00
500,359522,173381,42.34178,2023-04-29 16:00:00
500,359522,173381,40.69462,2023-04-29 17:00:00
500,359522,173381,88.07478,2023-04-29 18:00:00
500,359522,173381,64.23936,2023-04-29 19:00:00
500,359522,173381,82.60038,2023-04-29 20:00:00
500,359522,173381,95.5839,2023-04-29 21:00:00
500,359522,173381,47.62239,2023-04-29 22:00:00
500,359522,173381,34.49353,2023-04-29 23:00:00
500,359522,173381,28.8738,2023-04-30 00:00:00
500,359522,173381,18.86004,2023-04-30 01:00:00
500,359522,173381,14.79093,2023-04-30 02:00:00
500,359522,173381,21.18526,2023-04-30 03:00:00
500,359522,173381,15.74362,2023-04-30 04:00:00
500,359522,173381,14.96855,2023-04-30 05:00:00
500,359522,173381,18.06883,2023-04-30 06:00:00
500,359522,173381,11.86827,2023-04-30 07:00:00
500,359522,173381,29.25891,2023-04-30 08:00:00
500,359522,173381,18.35948,2023-04-30 09:00:00
500,359522,173381,17.97194,2023-04-30 10:00:00
500,359522,173381,20.44248,2023-04-30 11:00:00
500,359522,173381,100.27473,2023-04-30 12:00:00
500,359522,173381,42.38666,2023-04-30 13:00:00
500,359522,173381,36.33142,2023-04-30 14:00:00
500,359522,173381,60.01951,2023-04-30 15:00:00
500,359522,173381,39.09261,2023-04-30 16:00:00
500,359522,173381,100.56538,2023-04-30 17:00:00
500,359522,173381,29.98554,2023-04-30 18:00:00
500,359522,173381,51.97816,2023-04-30 19:00:00
500,359522,173381,22.76769,2023-04-30 20:00:00
500,359522,173381,21.89574,2023-04-30 21:00:00
500,359522,173381,12.54645,2023-04-30 22:00:00
500,359522,173381,8.07365,2023-04-30 23:00:00
500,359522,173381,6.83031,2023-05-01 00:00:00
500,359522,173381,7.1688,2023-05-01 01:00:00
500,359522,173381,6.91046,2023-05-01 02:00:00
500,359522,173381,6.10317,2023-05-01 03:00:00
500,359522,173381,6.00629,2023-05-01 04:00:00
500,359522,173381,5.42504,2023-05-01 05:00:00
500,359522,173381,11.33445,2023-05-01 06:00:00
500,359522,173381,13.99853,2023-05-01 07:00:00
500,359522,173381,13.95009,2023-05-01 08:00:00
500,359522,173381,14.7251,2023-05-01 09:00:00
500,359522,173381,13.90166,2023-05-01 10:00:00
500,359522,173381,14.48291,2023-05-01 11:00:00
500,359522,173381,13.17509,2023-05-01 12:00:00
500,359522,173381,14.77354,2023-05-01 13:00:00
500,359522,173381,17.82512,2023-05-01 14:00:00
500,359522,173381,23.00797,2023-05-01 15:00:00
500,359522,173381,13.11051,2023-05-01 16:00:00
500,359522,173381,16.42042,2023-05-01 17:00:00
500,359522,173381,14.91885,2023-05-01 18:00:00
500,359522,173381,14.09541,2023-05-01 19:00:00
500,359522,173381,33.66429,2023-05-01 20:00:00
500,359522,173381,48.77689,2023-05-01 21:00:00
500,359522,173381,81.9568,2023-05-01 22:00:00
