Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,,
17/08/2024 22:00,WIND,492301,1,HCM,1,62122,1011,250,6,240,11,2110,6,6,6,6,6,NA,NA,NA,NA,17/08/2024 22:02,0
17/08/2024 23:00,WIND,492301,1,HCM,1,62122,1011,250,5,250,10,2224,6,6,6,6,6,NA,NA,NA,NA,17/08/2024 23:02,0
18/08/2024 00:00,WIND,492301,1,HCM,1,62122,1011,250,3,250,7,2308,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 00:03,0
18/08/2024 01:00,WIND,492301,1,HCM,1,62122,1011,240,2,230,5,40,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 01:02,0
18/08/2024 02:00,WIND,492301,1,HCM,1,62122,1011,250,2,240,5,51,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 02:02,0
18/08/2024 03:00,WIND,492301,1,HCM,1,62122,1011,250,3,280,10,243,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 03:02,0
18/08/2024 04:00,WIND,492301,1,HCM,1,62122,1011,220,2,240,6,252,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 04:02,0
18/08/2024 05:00,WIND,492301,1,HCM,1,62122,1011,200,3,220,5,422,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 05:02,0
18/08/2024 06:00,WIND,492301,1,HCM,1,62122,1011,220,2,230,4,544,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 06:04,0
18/08/2024 07:00,WIND,492301,1,HCM,1,62122,1011,240,3,250,8,645,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 07:02,0
18/08/2024 08:00,WIND,492301,1,HCM,1,62122,1011,260,6,260,14,745,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 08:02,0
18/08/2024 09:00,WIND,492301,1,HCM,1,62122,1011,260,7,240,14,814,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 09:03,0
18/08/2024 10:00,WIND,492301,1,HCM,1,62122,1011,260,8,270,15,855,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 10:02,0
18/08/2024 11:00,WIND,492301,1,HCM,1,62122,1011,250,8,230,14,1045,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 11:02,0
18/08/2024 12:00,WIND,492301,1,HCM,1,62122,1011,240,10,240,16,1135,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 12:02,0
18/08/2024 13:00,WIND,492301,1,HCM,1,62122,1011,240,10,250,18,1246,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 13:02,0
18/08/2024 14:00,WIND,492301,1,HCM,1,62122,1011,230,11,240,19,1345,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 14:02,0
18/08/2024 15:00,WIND,492301,1,HCM,1,62122,1011,230,12,210,20,1415,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 15:02,0
18/08/2024 16:00,WIND,492301,1,HCM,1,62122,1011,230,12,260,19,1527,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 16:02,0
18/08/2024 17:00,WIND,492301,1,HCM,1,62122,1011,240,11,240,18,1553,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 17:02,0
18/08/2024 18:00,WIND,492301,1,HCM,1,62122,1011,240,9,240,16,1651,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 18:02,0
18/08/2024 19:00,WIND,492301,1,HCM,1,62122,1011,240,7,250,13,1752,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 19:02,0
18/08/2024 20:00,WIND,492301,1,HCM,1,62122,1011,250,6,250,11,1924,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 20:02,0
18/08/2024 21:00,WIND,492301,1,HCM,1,62122,1011,260,4,270,8,2001,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 21:02,0
18/08/2024 22:00,WIND,492301,1,HCM,1,62122,1011,250,3,270,6,2100,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 22:02,0
18/08/2024 23:00,WIND,492301,1,HCM,1,62122,1011,260,2,250,4,2220,6,6,6,6,6,NA,NA,NA,NA,18/08/2024 23:02,0
19/08/2024 00:00,WIND,492301,1,HCM,1,62122,1011,240,2,270,4,2253,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 00:03,0
19/08/2024 01:00,WIND,492301,1,HCM,1,62122,1011,190,1,70,2,44,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 01:02,0
19/08/2024 02:00,WIND,492301,1,HCM,1,62122,1011,120,1,120,4,114,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 02:02,0
19/08/2024 03:00,WIND,492301,1,HCM,1,62122,1011,110,1,90,3,221,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 03:02,0
19/08/2024 04:00,WIND,492301,1,HCM,1,62122,1011,140,2,160,4,334,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 04:02,0
19/08/2024 05:00,WIND,492301,1,HCM,1,62122,1011,150,3,140,6,433,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 05:02,0
19/08/2024 06:00,WIND,492301,1,HCM,1,62122,1011,130,3,120,5,511,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 06:03,0
19/08/2024 07:00,WIND,492301,1,HCM,1,62122,1011,160,3,160,7,620,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 07:02,0
19/08/2024 08:00,WIND,492301,1,HCM,1,62122,1011,160,4,160,9,745,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 08:02,0
19/08/2024 09:00,WIND,492301,1,HCM,1,62122,1011,170,6,190,13,821,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 09:03,0
19/08/2024 10:00,WIND,492301,1,HCM,1,62122,1011,180,6,180,12,925,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 10:02,0
19/08/2024 11:00,WIND,492301,1,HCM,1,62122,1011,180,8,170,16,1045,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 11:02,0
19/08/2024 12:00,WIND,492301,1,HCM,1,62122,1011,180,8,200,16,1147,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 12:02,0
19/08/2024 13:00,WIND,492301,1,HCM,1,62122,1011,170,7,190,15,1242,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 13:02,0
19/08/2024 14:00,WIND,492301,1,HCM,1,62122,1011,160,8,190,15,1347,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 14:02,0
19/08/2024 15:00,WIND,492301,1,HCM,1,62122,1011,190,10,180,21,1410,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 15:02,0
19/08/2024 16:00,WIND,492301,1,HCM,1,62122,1011,180,13,190,23,1503,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 16:03,0
19/08/2024 17:00,WIND,492301,1,HCM,1,62122,1011,180,11,190,25,1602,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 17:02,0
19/08/2024 18:00,WIND,492301,1,HCM,1,62122,1011,190,10,180,24,1736,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 18:02,0
19/08/2024 19:00,WIND,492301,1,HCM,1,62122,1011,180,9,180,19,1808,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 19:02,0
19/08/2024 20:00,WIND,492301,1,HCM,1,62122,1011,180,11,190,23,1945,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 20:02,0
19/08/2024 21:00,WIND,492301,1,HCM,1,62122,1011,180,13,180,26,2039,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 21:03,0
19/08/2024 22:00,WIND,492301,1,HCM,1,62122,1011,190,14,180,25,2105,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 22:02,0
19/08/2024 23:00,WIND,492301,1,HCM,1,62122,1011,180,10,200,22,2150,6,6,6,6,6,NA,NA,NA,NA,19/08/2024 23:02,0
20/08/2024 00:00,WIND,492301,1,HCM,1,62122,1011,180,7,180,15,2252,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 00:03,0
20/08/2024 01:00,WIND,492301,1,HCM,1,62122,1011,230,7,240,14,47,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 01:02,0
20/08/2024 02:00,WIND,492301,1,HCM,1,62122,1011,240,8,240,17,149,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 02:02,0
20/08/2024 03:00,WIND,492301,1,HCM,1,62122,1011,240,10,240,19,207,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 03:02,0
20/08/2024 04:00,WIND,492301,1,HCM,1,62122,1011,230,7,260,16,315,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 04:02,0
20/08/2024 05:00,WIND,492301,1,HCM,1,62122,1011,220,5,270,11,412,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 05:02,0
20/08/2024 06:00,WIND,492301,1,HCM,1,62122,1011,200,5,190,9,540,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 06:03,0
20/08/2024 07:00,WIND,492301,1,HCM,1,62122,1011,190,6,190,12,646,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 07:02,0
20/08/2024 08:00,WIND,492301,1,HCM,1,62122,1011,200,7,200,15,738,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 08:02,0
20/08/2024 09:00,WIND,492301,1,HCM,1,62122,1011,220,8,250,24,847,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 09:03,0
20/08/2024 10:00,WIND,492301,1,HCM,1,62122,1011,250,12,240,24,853,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 10:02,0
20/08/2024 11:00,WIND,492301,1,HCM,1,62122,1011,250,11,220,20,1045,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 11:02,0
20/08/2024 12:00,WIND,492301,1,HCM,1,62122,1011,250,11,230,27,1118,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 12:02,0
20/08/2024 13:00,WIND,492301,1,HCM,1,62122,1011,240,13,230,24,1245,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 13:02,0
20/08/2024 14:00,WIND,492301,1,HCM,1,62122,1011,240,15,260,26,1257,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 14:02,0
20/08/2024 15:00,WIND,492301,1,HCM,1,62122,1011,240,16,250,27,1356,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 15:02,0
20/08/2024 16:00,WIND,492301,1,HCM,1,62122,1011,240,16,230,28,1509,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 16:02,0
20/08/2024 17:00,WIND,492301,1,HCM,1,62122,1011,240,16,250,27,1611,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 17:02,0
20/08/2024 18:00,WIND,492301,1,HCM,1,62122,1011,250,13,230,22,1712,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 18:02,0
20/08/2024 19:00,WIND,492301,1,HCM,1,62122,1011,250,12,230,23,1802,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 19:02,0
20/08/2024 20:00,WIND,492301,1,HCM,1,62122,1011,250,11,260,19,1918,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 20:02,0
20/08/2024 21:00,WIND,492301,1,HCM,1,62122,1011,250,12,250,20,2043,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 21:03,0
20/08/2024 22:00,WIND,492301,1,HCM,1,62122,1011,250,11,250,21,2148,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 22:02,0
20/08/2024 23:00,WIND,492301,1,HCM,1,62122,1011,250,11,260,19,2228,6,6,6,6,6,NA,NA,NA,NA,20/08/2024 23:02,0
21/08/2024 00:00,WIND,492301,1,HCM,1,62122,1011,250,8,250,19,2255,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 00:03,0
21/08/2024 01:00,WIND,492301,1,HCM,1,62122,1011,250,9,260,17,25,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 01:02,0
21/08/2024 02:00,WIND,492301,1,HCM,1,62122,1011,250,9,250,18,59,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 02:02,0
21/08/2024 03:00,WIND,492301,1,HCM,1,62122,1011,260,5,250,11,242,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 03:02,0
21/08/2024 04:00,WIND,492301,1,HCM,1,62122,1011,250,8,240,12,314,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 04:02,0
21/08/2024 05:00,WIND,492301,1,HCM,1,62122,1011,240,5,230,12,352,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 05:02,0
21/08/2024 06:00,WIND,492301,1,HCM,1,62122,1011,180,2,220,6,453,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 06:03,0
21/08/2024 07:00,WIND,492301,1,HCM,1,62122,1011,230,3,250,7,643,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 07:02,0
21/08/2024 08:00,WIND,492301,1,HCM,1,62122,1011,260,5,260,12,748,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 08:02,0
21/08/2024 09:00,WIND,492301,1,HCM,1,62122,1011,240,9,200,15,845,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 09:03,0
21/08/2024 10:00,WIND,492301,1,HCM,1,62122,1011,250,10,250,18,854,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 10:02,0
21/08/2024 16:00,WIND,492301,1,HCM,1,62122,1011,240,11,250,18,1517,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 16:03,0
21/08/2024 17:00,WIND,492301,1,HCM,1,62122,1011,230,11,210,21,1625,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 17:03,0
21/08/2024 18:00,WIND,492301,1,HCM,1,62122,1011,230,10,200,18,1653,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 18:03,0
21/08/2024 19:00,WIND,492301,1,HCM,1,62122,1011,220,9,230,18,1816,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 19:03,0
21/08/2024 20:00,WIND,492301,1,HCM,1,62122,1011,210,7,230,15,1855,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 20:03,0
21/08/2024 21:00,WIND,492301,1,HCM,1,62122,1011,210,9,210,20,2046,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 21:03,0
21/08/2024 22:00,WIND,492301,1,HCM,1,62122,1011,210,8,210,17,2051,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 22:03,0
21/08/2024 23:00,WIND,492301,1,HCM,1,62122,1011,210,10,190,20,2238,6,6,6,6,6,NA,NA,NA,NA,21/08/2024 23:03,0
22/08/2024 00:00,WIND,492301,1,HCM,1,62122,1011,210,9,200,19,2321,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 00:03,0
22/08/2024 01:00,WIND,492301,1,HCM,1,62122,1011,200,7,190,16,36,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 01:03,0
22/08/2024 02:00,WIND,492301,1,HCM,1,62122,1011,200,9,210,19,59,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 02:03,0
22/08/2024 03:00,WIND,492301,1,HCM,1,62122,1011,210,9,190,21,217,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 03:03,0
22/08/2024 04:00,WIND,492301,1,HCM,1,62122,1011,200,10,200,22,349,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 04:03,0
22/08/2024 05:00,WIND,492301,1,HCM,1,62122,1011,200,11,180,21,406,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 05:03,0
22/08/2024 06:00,WIND,492301,1,HCM,1,62122,1011,200,10,190,23,517,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 06:03,0
22/08/2024 07:00,WIND,492301,1,HCM,1,62122,1011,200,11,200,20,638,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 07:03,0
22/08/2024 08:00,WIND,492301,1,HCM,1,62122,1011,200,11,200,21,739,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 08:03,0
22/08/2024 09:00,WIND,492301,1,HCM,1,62122,1011,210,12,180,23,839,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 09:03,0
22/08/2024 10:00,WIND,492301,1,HCM,1,62122,1011,210,13,210,26,918,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 10:03,0
22/08/2024 11:00,WIND,492301,1,HCM,1,62122,1011,220,12,230,28,1042,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 11:03,0
22/08/2024 12:00,WIND,492301,1,HCM,1,62122,1011,240,13,250,28,1100,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 12:03,0
22/08/2024 13:00,WIND,492301,1,HCM,1,62122,1011,240,16,250,28,1233,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 13:03,0
22/08/2024 14:00,WIND,492301,1,HCM,1,62122,1011,240,15,240,26,1318,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 14:03,0
22/08/2024 15:00,WIND,492301,1,HCM,1,62122,1011,240,16,260,27,1400,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 15:03,0
22/08/2024 16:00,WIND,492301,1,HCM,1,62122,1011,240,14,250,24,1450,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 16:03,0
22/08/2024 17:00,WIND,492301,1,HCM,1,62122,1011,250,14,260,25,1624,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 17:03,0
22/08/2024 18:00,WIND,492301,1,HCM,1,62122,1011,250,11,260,22,1716,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 18:03,0
22/08/2024 19:00,WIND,492301,1,HCM,1,62122,1011,240,10,240,18,1802,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 19:03,0
22/08/2024 20:00,WIND,492301,1,HCM,1,62122,1011,240,10,250,19,1858,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 20:03,0
22/08/2024 21:00,WIND,492301,1,HCM,1,62122,1011,230,7,250,16,1951,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 21:03,0
22/08/2024 22:00,WIND,492301,1,HCM,1,62122,1011,210,7,210,13,2133,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 22:03,0
22/08/2024 23:00,WIND,492301,1,HCM,1,62122,1011,210,7,200,12,2150,6,6,6,6,6,NA,NA,NA,NA,22/08/2024 23:03,0
23/08/2024 00:00,WIND,492301,1,HCM,1,62122,1011,200,7,200,13,2303,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 00:03,0
23/08/2024 01:00,WIND,492301,1,HCM,1,62122,1011,180,6,180,16,49,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 01:03,0
23/08/2024 02:00,WIND,492301,1,HCM,1,62122,1011,180,9,180,19,132,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 02:03,0
23/08/2024 03:00,WIND,492301,1,HCM,1,62122,1011,190,13,210,27,235,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 03:03,0
23/08/2024 04:00,WIND,492301,1,HCM,1,62122,1011,200,14,200,32,333,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 04:03,0
23/08/2024 05:00,WIND,492301,1,HCM,1,62122,1011,220,18,220,36,431,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 05:03,0
23/08/2024 06:00,WIND,492301,1,HCM,1,62122,1011,250,21,240,39,459,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 06:03,0
23/08/2024 07:00,WIND,492301,1,HCM,1,62122,1011,250,14,270,25,608,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 07:03,0
23/08/2024 08:00,WIND,492301,1,HCM,1,62122,1011,250,13,230,24,732,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 08:03,0
23/08/2024 09:00,WIND,492301,1,HCM,1,62122,1011,260,12,240,22,805,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 09:03,0
23/08/2024 10:00,WIND,492301,1,HCM,1,62122,1011,260,11,240,21,917,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 10:03,0
23/08/2024 11:00,WIND,492301,1,HCM,1,62122,1011,250,12,250,21,1015,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 11:03,0
23/08/2024 12:00,WIND,492301,1,HCM,1,62122,1011,240,12,260,20,1138,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 12:03,0
23/08/2024 13:00,WIND,492301,1,HCM,1,62122,1011,240,13,240,23,1240,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 13:03,0
23/08/2024 14:00,WIND,492301,1,HCM,1,62122,1011,230,13,250,22,1303,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 14:03,0
23/08/2024 15:00,WIND,492301,1,HCM,1,62122,1011,240,13,240,20,1424,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 15:03,0
23/08/2024 16:00,WIND,492301,1,HCM,1,62122,1011,240,12,240,20,1547,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 16:03,0
23/08/2024 17:00,WIND,492301,1,HCM,1,62122,1011,240,11,250,19,1625,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 17:03,0
23/08/2024 18:00,WIND,492301,1,HCM,1,62122,1011,240,8,240,16,1702,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 18:03,0
23/08/2024 19:00,WIND,492301,1,HCM,1,62122,1011,250,7,250,13,1800,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 19:03,0
23/08/2024 20:00,WIND,492301,1,HCM,1,62122,1011,240,5,250,10,1918,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 20:03,0
23/08/2024 21:00,WIND,492301,1,HCM,1,62122,1011,210,4,180,8,2045,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 21:03,0
23/08/2024 22:00,WIND,492301,1,HCM,1,62122,1011,200,6,210,14,2149,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 22:03,0
23/08/2024 23:00,WIND,492301,1,HCM,1,62122,1011,200,6,210,13,2151,6,6,6,6,6,NA,NA,NA,NA,23/08/2024 23:03,0
24/08/2024 00:00,WIND,492301,1,HCM,1,62122,1011,190,7,160,14,2349,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 00:03,0
24/08/2024 01:00,WIND,492301,1,HCM,1,62122,1011,200,7,190,14,14,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 01:03,0
24/08/2024 02:00,WIND,492301,1,HCM,1,62122,1011,190,5,190,11,51,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 02:03,0
24/08/2024 03:00,WIND,492301,1,HCM,1,62122,1011,190,4,110,8,221,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 03:03,0
24/08/2024 04:00,WIND,492301,1,HCM,1,62122,1011,160,3,140,10,300,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 04:03,0
24/08/2024 05:00,WIND,492301,1,HCM,1,62122,1011,180,3,130,5,407,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 05:03,0
24/08/2024 06:00,WIND,492301,1,HCM,1,62122,1011,190,5,180,11,532,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 06:03,0
24/08/2024 07:00,WIND,492301,1,HCM,1,62122,1011,180,5,190,10,636,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 07:03,0
24/08/2024 08:00,WIND,492301,1,HCM,1,62122,1011,170,4,190,7,658,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 08:03,0
24/08/2024 09:00,WIND,492301,1,HCM,1,62122,1011,190,3,180,6,754,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 09:03,0
24/08/2024 10:00,WIND,492301,1,HCM,1,62122,1011,240,5,250,12,944,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 10:03,0
24/08/2024 11:00,WIND,492301,1,HCM,1,62122,1011,260,7,250,11,1037,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 11:03,0
24/08/2024 12:00,WIND,492301,1,HCM,1,62122,1011,250,6,270,11,1117,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 12:03,0
24/08/2024 13:00,WIND,492301,1,HCM,1,62122,1011,250,7,250,15,1249,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 13:03,0
24/08/2024 14:00,WIND,492301,1,HCM,1,62122,1011,240,12,240,23,1335,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 14:03,0
24/08/2024 15:00,WIND,492301,1,HCM,1,62122,1011,250,14,240,24,1448,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 15:03,0
24/08/2024 16:00,WIND,492301,1,HCM,1,62122,1011,240,15,240,26,1512,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 16:03,0
24/08/2024 17:00,WIND,492301,1,HCM,1,62122,1011,250,14,240,24,1557,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 17:03,0
24/08/2024 18:00,WIND,492301,1,HCM,1,62122,1011,250,13,260,22,1716,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 18:03,0
24/08/2024 19:00,WIND,492301,1,HCM,1,62122,1011,260,9,280,22,1802,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 19:03,0
24/08/2024 20:00,WIND,492301,1,HCM,1,62122,1011,250,11,240,18,1938,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 20:03,0
24/08/2024 21:00,WIND,492301,1,HCM,1,62122,1011,250,9,260,16,2033,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 21:03,0
24/08/2024 22:00,WIND,492301,1,HCM,1,62122,1011,250,8,250,17,2051,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 22:03,0
24/08/2024 23:00,WIND,492301,1,HCM,1,62122,1011,240,6,250,11,2203,6,6,6,6,6,NA,NA,NA,NA,24/08/2024 23:03,0
25/08/2024 00:00,WIND,492301,1,HCM,1,62122,1011,250,6,260,11,2329,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 00:03,0
25/08/2024 01:00,WIND,492301,1,HCM,1,62122,1011,230,3,230,8,47,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 01:03,0
25/08/2024 02:00,WIND,492301,1,HCM,1,62122,1011,250,5,270,9,104,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 02:03,0
25/08/2024 03:00,WIND,492301,1,HCM,1,62122,1011,250,3,250,9,150,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 03:03,0
25/08/2024 04:00,WIND,492301,1,HCM,1,62122,1011,240,3,240,7,316,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 04:03,0
25/08/2024 05:00,WIND,492301,1,HCM,1,62122,1011,190,2,230,5,404,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 05:03,0
25/08/2024 06:00,WIND,492301,1,HCM,1,62122,1011,180,3,200,6,534,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 06:03,0
25/08/2024 07:00,WIND,492301,1,HCM,1,62122,1011,190,5,200,10,646,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 07:03,0
25/08/2024 08:00,WIND,492301,1,HCM,1,62122,1011,200,6,210,13,734,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 08:03,0
25/08/2024 09:00,WIND,492301,1,HCM,1,62122,1011,210,10,220,17,818,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 09:03,0
25/08/2024 10:00,WIND,492301,1,HCM,1,62122,1011,220,10,220,21,942,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 10:03,0
25/08/2024 11:00,WIND,492301,1,HCM,1,62122,1011,220,12,250,23,1034,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 11:03,0
25/08/2024 12:00,WIND,492301,1,HCM,1,62122,1011,210,12,250,22,1050,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 12:03,0
25/08/2024 13:00,WIND,492301,1,HCM,1,62122,1011,210,12,240,24,1249,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 13:03,0
25/08/2024 14:00,WIND,492301,1,HCM,1,62122,1011,240,11,210,27,1302,6,6,6,6,6,NA,NA,NA,NA,25/08/2024 14:03,0
